Date,Landing page,Session source_medium,Sessions,Average session duration,Engagement rate
20241024,/us/landing_page_1, email,18,181.9183313,0.833333333
20241025,/us/landing_page_1,bing / cpc,18,122.7610102,0.777777778
20241027,/us/landing_page_1,google / organic,18,76.60751611,0.611111111
20241027,/us/landing_page_1,bing / cpc,18,49.12568817,0.5
20241028,/us/landing_page_1,bing / cpc,18,3.515883333,0.055555556
20241031,/us/landing_page_1,(direct) / (none),18,84.61151172,0.777777778
20241101,/us/landing_page_1,bing / cpc,18,189.5165847,1
20241105,/us/landing_page_1,(direct) / (none),18,0.782527722,0
20241105,/us/landing_page_1,(direct) / (none),18,1.170375944,0
20241105,/us/landing_page_1,(direct) / (none),18,0.743843722,0
20241105,/us/landing_page_1,(direct) / (none),18,0.825512333,0
20241106,/us/landing_page_1,bing / cpc,18,120.7931823,1
20241106,/us/landing_page_1,google / organic,18,116.2281992,0.777777778
20241106,/us/landing_page_1,bing / cpc,18,16.74177633,0.166666667
20241108,/us/landing_page_1,(direct) / (none),18,5.048299722,0
20241108,/us/landing_page_1,(direct) / (none),18,4.5303245,0
20241108,/us/landing_page_1,google / organic,18,58.65862383,0.611111111
20241110,/us/landing_page_1,google / organic,18,110.2640559,1
20241110,/us/landing_page_1,(direct) / (none),18,9.361129278,0.166666667
20241112,/us/landing_page_1,bing / cpc,18,48.95753678,0.5
20241112,/us/landing_page_1,bing / cpc,18,46.213454,0.5
20241114,/us/landing_page_1,bing / cpc,18,220.1321883,1
20241114,/us/landing_page_1, email,18,105.4599289,0.833333333
20241116,/us/landing_page_1,google / organic,18,95.47426683,0.555555556
20241118,/us/landing_page_1,bing / cpc,18,6.9351595,1
20241119,/us/landing_page_1, email,18,325.2365521,0.944444444
20241122,/us/landing_page_1,(direct) / (none),18,43.50639589,0.722222222
20241123,/us/landing_page_1,google / organic,18,75.58948289,0.555555556
20241124,/us/landing_page_1,bing / cpc,18,25.98339283,1
20241125,/us/landing_page_1, email,18,28.99999333,1
20241126,/us/landing_page_1,google / organic,18,134.8352188,0.722222222
20241128,/us/landing_page_1,google / organic,18,9.251358111,1
20241128,/us/landing_page_1,google / organic,18,50.83312428,0.555555556
20241130,/us/landing_page_1,print / qr,18,61.44070589,0.5
20241201,/us/landing_page_1,print / qr,18,22.29405772,0.222222222
20241201,/us/landing_page_1,bing / cpc,18,69.4250935,1
20241201,/us/landing_page_1,bing / cpc,18,15.422098,1
20241201,/us/landing_page_1,(direct) / (none),18,14.41556206,0.166666667
20241203,/us/landing_page_1,google / organic,18,2.4253955,0.055555556
20241203,/us/landing_page_1,google / organic,18,353.2992094,0.722222222
20241205,/us/landing_page_1,bing / cpc,18,66.65955978,1
20241206,/us/landing_page_1,(direct) / (none),18,3.502807611,0
20241206,/us/landing_page_1,(direct) / (none),18,3.822367222,0
20241206,/us/landing_page_1,(direct) / (none),18,3.206105389,0
20241206,/us/landing_page_1,(direct) / (none),18,8.491722833,0.055555556
20241208,/us/landing_page_1,(direct) / (none),18,4.896289056,0
20241209,/us/landing_page_1,bing / cpc,18,6.078339722,1
20241209,/us/landing_page_1,bing / cpc,18,127.0035079,1
20241209,/us/landing_page_1,google / organic,18,117.1698914,0.666666667
20241210,/us/landing_page_1,bing / cpc,18,0,0
20241213,/us/landing_page_1,bing / cpc,18,46.21419444,0.666666667
20241213,/us/landing_page_1,google / organic,18,275.1924083,0.666666667
20241215,/us/landing_page_1,bing / cpc,18,6.289107278,1
20241215,/us/landing_page_1,google / organic,18,78.13918911,0.722222222
20241216,/us/landing_page_1, email,18,29.761839,1
20241217,/us/landing_page_1,google / organic,18,52.06201033,0.722222222
20241218,/us/landing_page_1,bing / cpc,18,119.2392259,1
20241218,/us/landing_page_1,bing / cpc,18,25.10968394,1
20241220,/us/landing_page_1,(direct) / (none),18,5.070103611,0
20241220,/us/landing_page_1,(direct) / (none),18,4.905805556,0
20241220,/us/landing_page_1,(direct) / (none),18,5.368390778,0.055555556
20241220,/us/landing_page_1,(direct) / (none),18,4.981008,0.055555556
20241221,/us/landing_page_1,google / organic,18,218.6633243,0.777777778
20241222,/us/landing_page_1,bing / cpc,18,6.012389056,1
20241223,/us/landing_page_1,bing / cpc,18,61.13844833,0.555555556
20241223,/us/landing_page_1,google / organic,18,35.30058461,0.555555556
20241225,/us/landing_page_1,(direct) / (none),18,13.16883533,0.388888889
20241225,/us/landing_page_1,google / organic,18,24.17508294,0.5
20241227,/us/landing_page_1,bing / cpc,18,29.81262967,0.5
20241228,/us/landing_page_1,google / organic,18,34.99039044,0.666666667
20241231,/us/landing_page_1,(direct) / (none),18,56.95168911,0.333333333
20250102,/us/landing_page_1,print / qr,18,19.91735933,0.333333333
20250103,/us/landing_page_1,bing / cpc,18,52.48304667,1
20250103,/us/landing_page_1,bing / cpc,18,94.32292906,0.5
20250104,/us/landing_page_1,print / qr,18,122.4011083,0.277777778
20250105,/us/landing_page_1,print / qr,18,45.02119972,0.277777778
20250105,/us/landing_page_1,google / cpc,18,188.0678344,1
20250109,/us/landing_page_1,(direct) / (none),18,140.1756087,0.666666667
20250109,/us/landing_page_1,google / cpc,18,59.98059628,0.722222222
20250111,/us/landing_page_1,google / organic,18,201.1708037,0.777777778
20250114,/us/landing_page_1,google / cpc,18,167.026944,0.666666667
20250116,/us/landing_page_1,bing / cpc,18,24.31919928,1
20250116,/us/landing_page_1,google / organic,18,132.0526357,0.722222222
20250117,/us/landing_page_1,(direct) / (none),18,98.52803128,0.666666667
20250118,/us/landing_page_1,google / organic,18,150.1991101,0.388888889
20241021,/us/landing_page_1, email,17,140.7104388,0.941176471
20241022,/us/landing_page_1,bing / cpc,17,26.49687871,0.294117647
20241027,/us/landing_page_1,bing / cpc,17,14.42864653,1
20241027,/us/landing_page_1,(direct) / (none),17,23.44477176,0.176470588
20241101,/us/landing_page_1,google / organic,17,57.85468053,0.588235294
20241103,/us/landing_page_1,bing / cpc,17,18.39814288,1
20241104,/us/landing_page_1,google / organic,17,47.73181935,0.588235294
20241105,/us/landing_page_1,(direct) / (none),17,0.753705941,0
20241105,/us/landing_page_1,(direct) / (none),17,1.702749294,0
20241105,/us/landing_page_1,(direct) / (none),17,1.086162941,0
20241108,/us/landing_page_1,bing / cpc,17,5.225494882,0.176470588
20241108,/us/landing_page_1,(direct) / (none),17,3.772064882,0
20241108,/us/landing_page_1,(direct) / (none),17,5.419194294,0
20241108,/us/landing_page_1,(direct) / (none),17,2.334666588,0
20241110,/us/landing_page_1,(direct) / (none),17,2.661605588,0
20241110,/us/landing_page_1,(direct) / (none),17,8.591828412,1
20241110,/us/landing_page_1,(direct) / (none),17,8.116947824,1
20241110,/us/landing_page_1,(direct) / (none),17,8.273211294,0.117647059
20241110,/us/landing_page_1,google / organic,17,50.67925718,0.882352941
20241113,/us/landing_page_1,bing / cpc,17,59.46884976,0.235294118
20241114,/us/landing_page_1,google / organic,17,243.1441822,0.705882353
20241114,/us/landing_page_1,bing / cpc,17,61.26074135,0.588235294
20241116,/us/landing_page_1,google / organic,17,112.4531594,0.764705882
20241117,/us/landing_page_1,google / organic,17,64.45904976,0.647058824
20241118,/us/landing_page_1,google / organic,17,119.7017457,0.588235294
20241119,/us/landing_page_1,bing / cpc,17,96.93814788,0.470588235
20241120,/us/landing_page_1,print / qr,17,18.43412294,0.294117647
20241123,/us/landing_page_1,google / organic,17,73.32617394,0.588235294
20241124,/us/landing_page_1,(direct) / (none),17,1.186401,0
20241125,/us/landing_page_1,google / organic,17,0.279042353,0
20241125,/us/landing_page_1,bing / cpc,17,94.20821818,1
20241126,/us/landing_page_1,bing / cpc,17,14.76700712,1
20241126,/us/landing_page_1,google / organic,17,121.8831849,0.705882353
20241130,/us/landing_page_1,(direct) / (none),17,99.08456406,0.470588235
20241206,/us/landing_page_1,(direct) / (none),17,3.392133412,0
20241206,/us/landing_page_1,(direct) / (none),17,3.193904706,0
20241206,/us/landing_page_1,(direct) / (none),17,3.414545118,0
20241206,/us/landing_page_1,(direct) / (none),17,3.879012,0
20241206,/us/landing_page_1,google / organic,17,60.14279271,0.705882353
20241207,/us/landing_page_1,(direct) / (none),17,19.09772112,0.352941176
20241207,/us/landing_page_1,google / organic,17,108.4324999,0.705882353
20241208,/us/landing_page_1,(direct) / (none),17,5.661585,0.058823529
20241208,/us/landing_page_1,(direct) / (none),17,0.541748412,0
20241208,/us/landing_page_1,(direct) / (none),17,4.986480941,0
20241211,/us/landing_page_1,(direct) / (none),17,187.5575777,0.764705882
20241212,/us/landing_page_1,google / organic,17,83.33429482,0.588235294
20241214,/us/landing_page_1,print / qr,17,219.4203098,0.470588235
20241214,/us/landing_page_1,bing / cpc,17,55.20862935,0.705882353
20241216,/us/landing_page_1,google / organic,17,352.9961379,0.823529412
20241216,/us/landing_page_1,google / organic,17,164.7277995,0.294117647
20241218,/us/landing_page_1,bing / cpc,17,38.22592894,0.529411765
20241219,/us/landing_page_1,bing / cpc,17,21.01596435,1
20241220,/us/landing_page_1,(direct) / (none),17,5.002777118,0
20241220,/us/landing_page_1,(not set),17,4.946950941,0
20241220,/us/landing_page_1,google / organic,17,21.80543853,0.470588235
20241221,/us/landing_page_1,(direct) / (none),17,46.68727735,0.235294118
20241222,/us/landing_page_1,(direct) / (none),17,84.94064512,0.235294118
20241222,/us/landing_page_1,(direct) / (none),17,10.15493506,0.176470588
20241223,/us/landing_page_1,(direct) / (none),17,65.13621747,0.588235294
20241224,/us/landing_page_1,google / organic,17,25.56522365,0.352941176
20241225,/us/landing_page_1,bing / cpc,17,14.324053,1
20241225,/us/landing_page_1,google / organic,17,102.3736709,0.647058824
20241227,/us/landing_page_1,bing / cpc,17,150.1829999,0.588235294
20241228,/us/landing_page_1,bing / cpc,17,65.14677076,1
20241230,/us/landing_page_1,google / organic,17,42.09778824,0.705882353
20250101,/us/landing_page_1,bing / cpc,17,13.82654071,0.235294118
20250102,/us/landing_page_1,google / organic,17,182.7488315,0.823529412
20250104,/us/landing_page_1,google / cpc,17,160.5819111,0.705882353
20250105,/us/landing_page_1,bing / cpc,17,25.55901318,1
20250105,/us/landing_page_1,bing / cpc,17,59.53181412,0.352941176
20250105,/us/landing_page_1,google / cpc,17,147.5148322,0.647058824
20250105,/us/landing_page_1,bing / cpc,17,112.0572356,0.470588235
20250105,/us/landing_page_1,(direct) / (none),17,0.590590235,0
20250105,/us/landing_page_1,bing / cpc,17,43.01295759,0.647058824
20250106,/us/landing_page_1,(direct) / (none),17,5.497951647,0.058823529
20250106,/us/landing_page_1,(direct) / (none),17,8.349822471,0.058823529
20250106,/us/landing_page_1,bing / cpc,17,14.40801982,0.294117647
20250107,/us/landing_page_1, email,17,130.5908857,1
20250108,/us/landing_page_1,google / organic,17,109.0872481,0.588235294
20250110,/us/landing_page_1,google / organic,17,150.6919426,0.647058824
20250111,/us/landing_page_1,google / organic,17,88.26547153,0.705882353
20250112,/us/landing_page_1,(direct) / (none),17,97.59057824,0.235294118
20250113,/us/landing_page_1,google / cpc,17,33.65617153,0.588235294
20250114,/us/landing_page_1,(direct) / (none),17,69.45698565,0.411764706
20250114,/us/landing_page_1,google / organic,17,131.2427812,0.647058824
20250115,/us/landing_page_1,google / organic,17,81.20472965,0.823529412
20250116,/us/landing_page_1,google / cpc,17,112.3494502,1
20241021,/us/landing_page_1,google / organic,16,122.9472715,0.8125
20241023,/us/landing_page_1, email,16,118.0939631,0.875
20241023,/us/landing_page_1,google / organic,16,37.88225169,0.5
20241024,/us/landing_page_1,(direct) / (none),16,48.3441505,0.8125
20241024,/us/landing_page_1,bing / cpc,16,25.47964356,0.375
20241026,/us/landing_page_1,bing / cpc,16,27.56461444,0.375
20241027,/us/landing_page_1,(direct) / (none),16,0.635441938,0
20241028,/us/landing_page_1, email,16,182.9908013,0.9375
20241029,/us/landing_page_1,google / organic,16,122.1684554,0.625
20241029,/us/landing_page_1,google / organic,16,103.4204291,0.875
20241031,/us/landing_page_1,google / organic,16,127.5226972,0.75
20241102,/us/landing_page_1,google / organic,16,370.4944154,1
20241102,/us/landing_page_1,google / organic,16,138.1922719,1
20241103,/us/landing_page_1,google / organic,16,117.2109464,0.8125
20241104,/us/landing_page_1,google / organic,16,42.40074238,0.0625
20241105,/us/landing_page_1, email,16,318.8088332,0.875
20241105,/us/landing_page_1,(direct) / (none),16,1.518681375,0
20241105,/us/landing_page_1,(direct) / (none),16,0.833476375,0
20241105,/us/landing_page_1,(direct) / (none),16,0.573321938,0
20241108,/us/landing_page_1,(direct) / (none),16,3.700071188,0
20241108,/us/landing_page_1,(direct) / (none),16,4.549648063,0
20241109,/us/landing_page_1,google / organic,16,112.1938451,0.6875
20241110,/us/landing_page_1,(direct) / (none),16,5.659375063,1
20241110,/us/landing_page_1,(direct) / (none),16,1.264339063,0
20241113,/us/landing_page_1,print / qr,16,172.2077152,0.5
20241113,/us/landing_page_1,google / organic,16,88.26602706,0.4375
20241113,/us/landing_page_1,google / organic,16,96.17827925,0.6875
20241114,/us/landing_page_1,bing / cpc,16,12.71591806,0.25
20241115,/us/landing_page_1, email,16,172.9486131,0.875
20241115,/us/landing_page_1,(direct) / (none),16,294.2637845,1
20241116,/us/landing_page_1, email,16,110.4087879,1
20241117,/us/landing_page_1,(not set),16,0,0
20241117,/us/landing_page_1,bing / cpc,16,32.83357288,1
20241117,/us/landing_page_1,(direct) / (none),16,1.27325875,0
20241118,/us/landing_page_1,bing / cpc,16,153.8257709,0.25
20241121,/us/landing_page_1,bing / cpc,16,123.2596368,1
20241122,/us/landing_page_1,bing / cpc,16,60.67498594,1
20241123,/us/landing_page_1,print / qr,16,222.8027614,0.5
20241127,/us/landing_page_1,bing / cpc,16,95.776859,1
20241127,/us/landing_page_1,google / organic,16,59.95874138,0.6875
20241128,/us/landing_page_1,(direct) / (none),16,106.6280597,0.4375
20241128,/us/landing_page_1,print / qr,16,61.00138206,0.375
20241129,/us/landing_page_1,google / organic,16,67.81262869,0.6875
20241130,/us/landing_page_1,google / organic,16,28.30286838,1
20241201,/us/landing_page_1,(direct) / (none),16,122.8809143,0.25
20241201,/us/landing_page_1,(direct) / (none),16,0.627953,0
20241205,/us/landing_page_1,bing / cpc,16,20.63522975,1
20241206,/us/landing_page_1,(direct) / (none),16,4.65967375,0
20241206,/us/landing_page_1,(direct) / (none),16,4.112926063,0
20241206,/us/landing_page_1,social / instagram,16,3.314314625,0
20241206,/us/landing_page_1,(direct) / (none),16,3.351503063,0
20241206,/us/landing_page_1,google / organic,16,354.5076953,0.875
20241207,/us/landing_page_1,google / organic,16,80.9424245,0.625
20241208,/us/landing_page_1,(direct) / (none),16,1.87582825,0
20241208,/us/landing_page_1,(direct) / (none),16,5.1816395,1
20241208,/us/landing_page_1,(direct) / (none),16,5.179793,1
20241208,/us/landing_page_1,(direct) / (none),16,5.519735125,0
20241208,/us/landing_page_1,(direct) / (none),16,1.07482325,0
20241209,/us/landing_page_1,google / organic,16,226.7333301,1
20241209,/us/landing_page_1,bing / cpc,16,273.7344525,0.5625
20241211,/us/landing_page_1,bing / cpc,16,50.48427788,0.5
20241212,/us/landing_page_1,bing / cpc,16,30.33514725,0.6875
20241215,/us/landing_page_1,(direct) / (none),16,22.65267025,1
20241215,/us/landing_page_1,bing / cpc,16,45.10104031,0.5625
20241215,/us/landing_page_1,(direct) / (none),16,0.629390875,0
20241217,/us/landing_page_1,bing / cpc,16,63.93607256,1
20241217,/us/landing_page_1,google / organic,16,34.06396125,0.4375
20241219,/us/landing_page_1,bing / cpc,16,180.8189596,0.5625
20241219,/us/landing_page_1,google / organic,16,97.12741431,0.4375
20241220,/us/landing_page_1,(direct) / (none),16,5.404795688,0.0625
20241220,/us/landing_page_1,(direct) / (none),16,5.56285375,0
20241220,/us/landing_page_1,(not set),16,5.505047625,0
20241220,/us/landing_page_1,(direct) / (none),16,5.884401688,0.0625
20241220,/us/landing_page_1,(direct) / (none),16,5.181282,0
20241220,/us/landing_page_1,(direct) / (none),16,5.584534313,0.0625
20241220,/us/landing_page_1,(direct) / (none),16,3.899917625,1
20241220,/us/landing_page_1,google / organic,16,78.92528625,0.625
20241220,/us/landing_page_1,google / organic,16,27.56448663,0.375
20241222,/us/landing_page_1,(direct) / (none),16,0.626884938,0
20241222,/us/landing_page_1,google / organic,16,92.60463494,0.9375
20241223,/us/landing_page_1,google / organic,16,165.1313542,0.75
20241223,/us/landing_page_1,bing / cpc,16,74.13893025,0.25
20241225,/us/landing_page_1,print / qr,16,29.23690638,0.1875
20241226,/us/landing_page_1,bing / cpc,16,41.25149925,0.625
20241228,/us/landing_page_1,google / organic,16,66.67272069,0.625
20241229,/us/landing_page_1,print / qr,16,20.81495513,0.1875
20241229,/us/landing_page_1,(direct) / (none),16,0.943746063,0
20241230,/us/landing_page_1,bing / cpc,16,231.4997147,0.625
20241231,/us/landing_page_1,bing / cpc,16,38.09581406,1
20250101,/us/landing_page_1,google / cpc,16,58.22001763,0.5
20250102,/us/landing_page_1,bing / cpc,16,37.32656156,1
20250103,/us/landing_page_1,bing / cpc,16,25.28696844,1
20250103,/us/landing_page_1,google / organic,16,54.64611588,0.5625
20250103,/us/landing_page_1,google / organic,16,326.3091833,0.8125
20250105,/us/landing_page_1,(direct) / (none),16,5.01828625,0
20250107,/us/landing_page_1,google / organic,16,81.80483963,0.625
20250108,/us/landing_page_1,google / organic,16,0,0
20250110,/us/landing_page_1,google / cpc,16,31.99342563,0.625
20250111,/us/landing_page_1,google / organic,16,127.8598266,0.5625
20250112,/us/landing_page_1,bing / cpc,16,40.52990775,1
20250112,/us/landing_page_1,google / organic,16,84.372837,0.6875
20250112,/us/landing_page_1,(direct) / (none),16,13.75034544,0.125
20250112,/us/landing_page_1,(direct) / (none),16,0.313723125,0
20250113,/us/landing_page_1,bing / cpc,16,54.41246306,0.375
20250114,/us/landing_page_1,google / organic,16,0.071495063,0
20250116,/us/landing_page_1,(direct) / (none),16,313.2330763,0.3125
20241022,/us/landing_page_1,google / organic,15,179.8439356,0.733333333
20241022,/us/landing_page_1,bing / cpc,15,37.21635747,0.6
20241023,/us/landing_page_1,google / organic,15,69.24236913,0.733333333
20241024,/us/landing_page_1,google / organic,15,46.8234552,0.733333333
20241026,/us/landing_page_1,bing / cpc,15,0.0008642,0
20241027,/us/landing_page_1,bing / cpc,15,23.1177908,0.466666667
20241028,/us/landing_page_1,bing / cpc,15,39.46594653,0.333333333
20241029,/us/landing_page_1,google / organic,15,37.91702993,0.6
20241030,/us/landing_page_1,google / organic,15,28.5453222,0.733333333
20241031,/us/landing_page_1,google / organic,15,40.1473722,0.666666667
20241102,/us/landing_page_1,google / organic,15,52.95245867,0.6
20241103,/us/landing_page_1,(direct) / (none),15,10.60522307,0.266666667
20241104,/us/landing_page_1, email,15,153.7049543,0.933333333
20241104,/us/landing_page_1,google / organic,15,40.9683912,0.8
20241105,/us/landing_page_1,(direct) / (none),15,2.0218796,1
20241105,/us/landing_page_1,(direct) / (none),15,5.3311668,0
20241105,/us/landing_page_1,google / organic,15,138.0137522,0.933333333
20241105,/us/landing_page_1,(direct) / (none),15,1.186465267,0
20241105,/us/landing_page_1,(direct) / (none),15,0.7751958,0
20241106,/us/landing_page_1, email,15,229.4995678,1
20241108,/us/landing_page_1,(not set),15,4.7361362,0
20241108,/us/landing_page_1,(direct) / (none),15,4.238273533,0
20241108,/us/landing_page_1,(direct) / (none),15,4.403808333,0.866666667
20241108,/us/landing_page_1,google / organic,15,38.1289028,0.6
20241110,/us/landing_page_1,(direct) / (none),15,2.0580422,0
20241110,/us/landing_page_1,(direct) / (none),15,5.510257733,1
20241110,/us/landing_page_1,bing / cpc,15,1271.776702,1
20241110,/us/landing_page_1,(direct) / (none),15,4.797689533,1
20241110,/us/landing_page_1,google / organic,15,103.5816953,0.666666667
20241110,/us/landing_page_1,(direct) / (none),15,5.382606733,0
20241110,/us/landing_page_1,(direct) / (none),15,5.363111733,0
20241110,/us/landing_page_1,(direct) / (none),15,4.903237267,0
20241110,/us/landing_page_1,(direct) / (none),15,5.056883133,0
20241112,/us/landing_page_1,google / organic,15,60.09945227,0.533333333
20241113,/us/landing_page_1,google / organic,15,122.1716679,1
20241113,/us/landing_page_1,bing / cpc,15,27.0236936,0.4
20241117,/us/landing_page_1,bing / cpc,15,1.7288074,0.066666667
20241119,/us/landing_page_1,google / organic,15,51.597354,0.733333333
20241120,/us/landing_page_1,google / organic,15,60.72119053,0.466666667
20241121,/us/landing_page_1,google / organic,15,73.4179198,0.533333333
20241121,/us/landing_page_1,bing / cpc,15,4.158742067,0
20241121,/us/landing_page_1,bing / cpc,15,62.44927813,0.333333333
20241121,/us/landing_page_1,google / organic,15,95.45009927,0.666666667
20241123,/us/landing_page_1,bing / cpc,15,60.26075787,1
20241123,/us/landing_page_1,google / organic,15,53.04353513,0.666666667
20241124,/us/landing_page_1,bing / cpc,15,7.972668,0.066666667
20241126,/us/landing_page_1,bing / cpc,15,30.88891373,1
20241129,/us/landing_page_1,print / qr,15,15.4591916,0.333333333
20241129,/us/landing_page_1,bing / cpc,15,99.5611912,1
20241129,/us/landing_page_1,google / organic,15,954.2620457,0.733333333
20241130,/us/landing_page_1,google / organic,15,97.215567,0.6
20241202,/us/landing_page_1,print / qr,15,10.01245813,0.4
20241204,/us/landing_page_1,bing / cpc,15,43.69153953,0.333333333
20241205,/us/landing_page_1,bing / cpc,15,10.02640227,1
20241205,/us/landing_page_1,google / organic,15,101.1825908,0.733333333
20241206,/us/landing_page_1,bing / cpc,15,70.48714687,1
20241207,/us/landing_page_1,bing / cpc,15,159.8241211,1
20241208,/us/landing_page_1,(direct) / (none),15,5.135035533,1
20241208,/us/landing_page_1,(direct) / (none),15,4.5741738,1
20241208,/us/landing_page_1,(direct) / (none),15,11.35489233,0.2
20241208,/us/landing_page_1,(direct) / (none),15,2.182304533,0
20241209,/us/landing_page_1,bing / cpc,15,41.89671947,1
20241210,/us/landing_page_1,bing / cpc,15,175.4673296,1
20241211,/us/landing_page_1,bing / cpc,15,47.37666593,1
20241211,/us/landing_page_1,bing / cpc,15,20.79108613,1
20241211,/us/landing_page_1,google / organic,15,26.36476727,0.666666667
20241212,/us/landing_page_1,google / organic,15,274.4802649,0.533333333
20241213,/us/landing_page_1,bing / cpc,15,49.13371707,1
20241213,/us/landing_page_1,google / organic,15,10.77312633,1
20241213,/us/landing_page_1,google / organic,15,67.05705127,0.6
20241215,/us/landing_page_1,bing / cpc,15,22.7247372,1
20241216,/us/landing_page_1,google / organic,15,63.06844307,0.6
20241218,/us/landing_page_1,google / organic,15,51.00142887,0.666666667
20241220,/us/landing_page_1,(direct) / (none),15,5.122605067,0
20241220,/us/landing_page_1,(direct) / (none),15,4.942570933,0
20241220,/us/landing_page_1,google / organic,15,29.9856606,0.6
20241222,/us/landing_page_1,bing / cpc,15,88.1416664,0.6
20241222,/us/landing_page_1,google / organic,15,25.279271,0.466666667
20241223,/us/landing_page_1,google / organic,15,33.70613993,0.466666667
20241226,/us/landing_page_1,bing / cpc,15,135.0292281,1
20241227,/us/landing_page_1,bing / cpc,15,41.6875718,0.2
20241227,/us/landing_page_1,google / organic,15,56.67100713,0.466666667
20241228,/us/landing_page_1,bing / cpc,15,26.90223407,1
20241229,/us/landing_page_1,bing / cpc,15,56.28325673,1
20241229,/us/landing_page_1,(direct) / (none),15,22.36275193,0.333333333
20241230,/us/landing_page_1,google / organic,15,52.05758147,0.333333333
20241231,/us/landing_page_1,bing / cpc,15,45.65369933,0.533333333
20250101,/us/landing_page_1,(direct) / (none),15,92.9199172,0.266666667
20250101,/us/landing_page_1,bing / cpc,15,28.55023467,1
20250101,/us/landing_page_1,bing / cpc,15,157.9395529,0.466666667
20250101,/us/landing_page_1,bing / cpc,15,78.16704313,0.533333333
20250102,/us/landing_page_1,google / cpc,15,67.99667273,1
20250102,/us/landing_page_1,google / cpc,15,183.9374491,0.466666667
20250102,/us/landing_page_1,google / organic,15,48.6665468,0.4
20250104,/us/landing_page_1,(direct) / (none),15,156.9261301,0.4
20250104,/us/landing_page_1,bing / cpc,15,45.01049673,0.6
20250106,/us/landing_page_1,(direct) / (none),15,1.425147267,0
20250106,/us/landing_page_1,(direct) / (none),15,9.259227733,0.2
20250106,/us/landing_page_1,(direct) / (none),15,16.31807947,0.066666667
20250106,/us/landing_page_1,bing / cpc,15,95.50865873,0.2
20250106,/us/landing_page_1,google / cpc,15,68.57328393,0.866666667
20250106,/us/landing_page_1,google / organic,15,20.5856448,0.533333333
20250107,/us/landing_page_1,google / organic,15,103.892019,0.533333333
20250108,/us/landing_page_1, email,15,74.77267487,1
20250109,/us/landing_page_1,google / organic,15,0.8261078,0.066666667
20250110,/us/landing_page_1,google / cpc,15,91.74308773,0.6
20250110,/us/landing_page_1,bing / cpc,15,50.71626473,0.8
20250112,/us/landing_page_1,google / organic,15,181.1534561,0.666666667
20250112,/us/landing_page_1,(direct) / (none),15,25.13061527,0.266666667
20250112,/us/landing_page_1,google / cpc,15,25.324598,0.733333333
20250113,/us/landing_page_1,google / organic,15,105.0368772,0.8
20250114,/us/landing_page_1,google / organic,15,48.7441832,0.333333333
20250115,/us/landing_page_1,print / qr,15,15.40840873,0.266666667
20250115,/us/landing_page_1,google / organic,15,284.6313868,0.666666667
20241022,/us/landing_page_1,google / organic,14,183.4012044,1
20241023,/us/landing_page_1,google / organic,14,31.35083314,1
20241023,/us/landing_page_1,bing / cpc,14,23.93843629,1
20241024,/us/landing_page_1,google / organic,14,100.332668,0.928571429
20241024,/us/landing_page_1,google / organic,14,49.1508385,0.785714286
20241025,/us/landing_page_1,google / organic,14,0.102375214,0
20241026,/us/landing_page_1,google / organic,14,0,0
20241027,/us/landing_page_1,(direct) / (none),14,16.56575714,0.214285714
20241028,/us/landing_page_1,bing / cpc,14,21.37553864,0.285714286
20241028,/us/landing_page_1,bing / cpc,14,32.54156657,0.214285714
20241031,/us/landing_page_1,google / organic,14,1.593662857,0.071428571
20241031,/us/landing_page_1, email,14,162.4182852,0.928571429
20241101,/us/landing_page_1,google / organic,14,341.6267841,0.857142857
20241103,/us/landing_page_1,google / organic,14,225.0591581,1
20241103,/us/landing_page_1,(direct) / (none),14,0.729470571,0
20241105,/us/landing_page_1,(direct) / (none),14,0.985997,0
20241105,/us/landing_page_1,(direct) / (none),14,1.647581214,0
20241105,/us/landing_page_1,(direct) / (none),14,2.301288786,1
20241105,/us/landing_page_1,(direct) / (none),14,2.087436286,1
20241105,/us/landing_page_1,(direct) / (none),14,0.857408143,0
20241105,/us/landing_page_1,(direct) / (none),14,0.943481929,0
20241105,/us/landing_page_1,(direct) / (none),14,0.920714214,0
20241105,/us/landing_page_1,(direct) / (none),14,0.926885429,0
20241105,/us/landing_page_1,(direct) / (none),14,0.742248714,0
20241105,/us/landing_page_1,(direct) / (none),14,2.082766143,0
20241106,/us/landing_page_1,bing / cpc,14,66.46388664,1
20241108,/us/landing_page_1,(direct) / (none),14,2.821853429,0
20241108,/us/landing_page_1,(direct) / (none),14,4.569707571,0
20241108,/us/landing_page_1,(direct) / (none),14,248.7045184,0.285714286
20241108,/us/landing_page_1,google / organic,14,18.01654807,0.642857143
20241109,/us/landing_page_1,bing / cpc,14,5.485170357,0.071428571
20241110,/us/landing_page_1,bing / cpc,14,0,0
20241110,/us/landing_page_1,(direct) / (none),14,2.860629286,0.071428571
20241110,/us/landing_page_1,(direct) / (none),14,1.1301935,0
20241115,/us/landing_page_1,google / organic,14,155.5771409,0.428571429
20241116,/us/landing_page_1,google / organic,14,237.5956359,0.571428571
20241116,/us/landing_page_1,(direct) / (none),14,44.42851629,0.928571429
20241117,/us/landing_page_1,bing / cpc,14,225.8155477,1
20241117,/us/landing_page_1,google / organic,14,39.905989,1
20241118,/us/landing_page_1, email,14,187.980902,0.785714286
